JOB #,PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
6679,3405,"KOMATSU 2000, 4670 LB. CAP FORKLIFT S/N515402A, MDL FG2STLP-12",2017,4,0,0,0,,170.04,170.04
6647,3200,"DIESEL HYSTER MOD# H130F, S/N D6D2781T 17,800#",2017,4,0,0,0,,171.16,171.16
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,12,9.05,0,171.59,,0,171.59
3563,4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2017,7,0,0,0,,171.6,171.6
6658,3317,"HYSTER 1997 8000 LB CAP, MDL S80XLBCS S/N D004D03646U, 3300 HRS, M109293",2017,8,0,0,0,,171.76,171.76
4665,27402,"METL-SAW 12' X 12' X 8" CAP S/N 0345 MODEL #NF1214,T8""ETL-SAW 12' X 12' X 8" CAP S/N""TL-SAW 1",2017,1,0,0,0,0,171.84,171.84
1615,3200,ZEKS HEATSINK TRUE CYCLING AIR DRYER MDL400HSGA400,2017,3,0,0,0,,172.13,172.13
6686,27402,8000 LB CAP CATERPILLAR SS# 5KB02291  MOD# T80DSTR,2017,5,0,0,0,,172.46,172.46
3462,3200,TORIT CORP. ON 3200 ROOF MOD# 24-FB-55,2017,11,0,0,0,,173.52,173.52
6650,3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,12,9.15,0,173.79,,0,173.79
6694,628,"CAT FORKLIFT MDL T30D, S/N 56B4665 3000 LB. CAP. 183" LIFT""AT FO",2017,11,0,0,0,,176.16,176.16
6664,27402,"HYSTER 2004, 14100 LB CAP MDL S155XL S/N C024V01553B, M03568",2017,10,0,0,0,,177.05,177.05
4652,27402,"SWIFT TOOL - THOMAS MODEL 25 NON-FERROUS CIRCULAR COLD SAW, 15 3/4" BLADE.""WIFT TO",2017,1,0,0,0,0,178.21,178.21
6055,2958,GENERAL COMPUTER SUPPORT,2017,2,0,0,0,,178.47,178.47
1615,3200,ZEKS HEATSINK TRUE CYCLING AIR DRYER MDL400HSGA400,2017,6,0,0,0,,182.29,182.29
1616,3405,"ZEKS HEATSINK TRUE-CYCLING AIR DRYER MDL.400HSGA400, S/N 273119",2017,4,0,0,0,,182.29,182.29
6541,27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2017,11,0,0,0,,182.37,182.37
4677,27402,AMADA BAND SAW HA400W S/N 45650215,2017,12,0,0,0,,183.42,183.42
6716,3200,"HYSTER, H60FT, 6K CAP. S/N: L177V12961L",2017,7,9.77,0,187.41,,0,187.41
4677,27402,AMADA BAND SAW HA400W S/N 45650215,2017,6,0,0,0,,187.61,187.61
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,7,9.8,0,188.08,,0,188.08
6634,3405,1984 HYSTER H80-C 8000# LPG S/N C5D- 23820E,2017,7,0,0,0,,188.76,188.76
6650,3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,4,9.47,0,188.83,,0,188.83
6670,3200,UNITED TRACTOR MOD# G-40-C S/N 10329 CAP: 4000 LBS 1971 ,2017,2,0,0,0,,190,190
6658,3317,"HYSTER 1997 8000 LB CAP, MDL S80XLBCS S/N D004D03646U, 3300 HRS, M109293",2017,9,0,0,0,,190,190
2495,4700,"25 TON, EAST BAY, SOUTH CRANE RECEIVING ISLE",2017,4,0,0,0,,190,190
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,7,9.97,0,191.11,,0,191.11
6552,2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2017,7,0,0,0,,191.85,191.85
6553,2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2017,7,0,0,0,,191.85,191.85
6510,2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2017,7,0,0,0,,191.86,191.86
6537,2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2017,7,0,0,0,,191.86,191.86
6533,27402,VIN# 1HSHXAHRX6J248984,2017,7,0,0,0,,191.86,191.86
6539,27402,1998 INTERNATIONAL LIC # B21675T VIN # 1HSHBAHN2XH624680 M11877,2017,7,0,0,0,,191.86,191.86
6541,27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2017,7,0,0,0,,191.86,191.86
6542,27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2017,7,0,0,0,,191.86,191.86
6550,27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2017,7,0,0,0,,191.86,191.86
6551,27402,INTERNATIONAL 2002 LIC# B24797B VIN# 3HSCDAXN52N038348 M108671,2017,7,0,0,0,,191.86,191.86
6554,27402,2003 INTERNATIONAL TRACTOR LIC # B69067G VIN # 2HSCAAPN43C060790,2017,7,0,0,0,,191.86,191.86
6555,27402,"PETERBUILT 378, 2006, 80,000 GVW, MO5898 VIN 1XPFD49X86D643847, LIC. # B75616P",2017,7,0,0,0,,191.86,191.86
6557,27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2017,7,0,0,0,,191.86,191.86
6558,27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2017,7,0,0,0,,191.86,191.86
5527,3405,AIRCO 500 AMP DC AIRCOMATIC PA-3A STOCK# 1345-5125 S/N HJ167720 VOLTS:10 @S.BAY,2017,4,0,0,0,,194.19,194.19
6555,27402,"PETERBUILT 378, 2006, 80,000 GVW, MO5898 VIN 1XPFD49X86D643847, LIC. # B75616P",2017,3,0,0,0,,194.87,194.87
3519,3317,ACCO POWER HEAD FOR MULTI PAD VAC LIFT,2017,1,0,0,0,0,195.02,195.02
6545,27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2017,3,0,0,0,,196.08,196.08
3585,27402,"ANVER MECHANICAL 900# MAX CAP  16 1/4" PAD""NVER",2017,12,0,0,0,,196.68,196.68
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,10,10.47,0,197.26,,0,197.26
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,10,10.5,0,197.82,,0,197.82
2429,3405,ROBBINS & MEYERS 15 TON BRIDGE CRANE HIGH BAY EAST END.  SERIAL # 36431 FA1,2017,11,0,0,0,,197.88,197.88
1070,3200,X-RITE  0 TO 4.0,2017,1,0,0,0,0,198.37,198.37
3018,27402,"CINCINNATI 12' SHEAR MDL 2512, S/N54181",2017,11,0,0,0,,199.84,199.84
2438,3200,FOUNDATION MNTED MAST 1/2 T EAST OF B-7,2017,3,0,0,0,,200,200
2506,3200,"I R, 1/4T AIR HOIST W/1010 MOUNTED ON I BEAM",2017,3,0,0,0,,200,200
2507,3200,"I R, 1/4T AIR HOIST W/1019 MOUNTED ON I BEAM",2017,3,0,0,0,,200,200
2455,3405,"ROBBINS & MYERS 5T CRANE, NO. HI BAY E. END. S/N 286 10 NJ 1.",2017,3,0,0,0,,200,200
2457,3405,"ROBBINS & MYERS 15 T CRANE, NO. HIGH BAY WEST END. S/N 86101 NJ 2.",2017,3,0,0,0,,200,200
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,5,10.75,0,202.51,,0,202.51
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,2,9.75,0,203.14,,0,203.14
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,1,10.25,0,203.71,0,0,203.71
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,8,10.73,0,205.79,,0,205.79
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,6,10.97,0,206.67,,0,206.67
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,5,11,0,207.24,,0,207.24
6716,3200,"HYSTER, H60FT, 6K CAP. S/N: L177V12961L",2017,5,11,0,207.24,,0,207.24
6716,3200,"HYSTER, H60FT, 6K CAP. S/N: L177V12961L",2017,6,11,0,207.24,,0,207.24
6483,27402,"DORSEY 48' X 102" CURTAIN VAN 1994 VIN #1DTP80120RP033650 LIC# 4739TL""ORSEY 48' X 102" CURTAIN VAN 1994 VIN #1DTP80120RP03""RSEY 48' X 102" CURTAIN VAN 1994 VIN""SEY 48' X 102" CURTAI""EY 48' ",2017,4,0,0,0,,207.36,207.36
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,1,10.47,0,207.87,0,0,207.87
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,2,10,0,207.87,,0,207.87
6650,3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,2,10,0,207.87,,0,207.87
6686,27402,8000 LB CAP CATERPILLAR SS# 5KB02291  MOD# T80DSTR,2017,4,0,0,0,,208.05,208.05
6699,27402,1997 HYSTER 8000LB CAP MDL S80 XL BCS S/ND004D036430,2017,4,0,0,0,,208.05,208.05
6691,27402,HYSTER FORKLIFT 6900 LB CAP S/N C004D07991F,2017,5,0,0,0,,208.4,208.4
6639,27402,COMBI-LIFT 2006 MDL CL30055LA31 CAP 4700 S/N C5350,2017,6,0,0,0,,208.59,208.59
6235,628,"STARRETT END MEASURING RODS (STANDARD) S/N 234B-2",3",4",5",6",7",8",10",12"""TARRETT END MEASURING RODS",2017,4,0,0,0,,209,209
6714,3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,3,11.25,0,211.94,,0,211.94
6650,3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,5,11.25,0,211.97,,0,211.97
6650,3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,8,11.05,0,212.09,,0,212.09
3527,2958,GENERAL SUPPORT EQUIPMENT,2017,3,0,0,0,,213.01,213.01
5011,4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8" W/ ACCES."" T L LINE ",2017,9,0,0,0,,213.75,213.75
3527,2958,GENERAL SUPPORT EQUIPMENT,2017,6,0,0,0,,213.99,213.99
3527,2958,GENERAL SUPPORT EQUIPMENT,2017,8,0,0,0,,213.99,213.99
6683,27402,HYSTER FORKLIFT S50FT S/N#F187V18251J,2017,4,0,0,0,,215.17,215.17
6620,3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,3,11.5,0,216.66,,0,216.66
6645,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2017,3,0,0,0,,216.93,216.93
1002,3200,"AIRCO S/N 296079, MOD# 6DDR-24-B,AUTO.",2017,3,0,0,0,,220,220
1002,3200,"AIRCO S/N 296079, MOD# 6DDR-24-B,AUTO.",2017,6,0,0,0,,220,220
1002,3200,"AIRCO S/N 296079, MOD# 6DDR-24-B,AUTO.",2017,9,0,0,0,,220,220
1002,3200,"AIRCO S/N 296079, MOD# 6DDR-24-B,AUTO.",2017,12,0,0,0,,220,220
1003,3200,"AIRCO MOD #4 DDR-24-B ACW DESIGN, S/N R 371, 2-4" OD, PRIORITY B1""IRCO MOD #4 DDR-",2017,4,0,0,0,,220,220
1005,3200,AIRCO SERIAL #5414544 ACW DESIGN,2017,2,0,0,0,,220,220
1005,3200,AIRCO SERIAL #5414544 ACW DESIGN,2017,8,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,1,0,0,0,0,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,2,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,3,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,4,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,5,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,6,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,7,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,8,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,9,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,10,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,11,0,0,0,,220,220
1009,3200,AIRCO 605 ACW DESIGN,2017,12,0,0,0,,220,220
1013,3200,"3-14" PUT THROUGH""-14" PUT THR""14" PUT ""4" PU""" P"" P",2017,5,0,0,0,,220,220
1034,3200,"YOUNGSTOWN PIPE WELDER FOR 8"-12"PIPE B9""OUNGSTOWN P",2017,1,0,0,0,0,220,220
1034,3200,"YOUNGSTOWN PIPE WELDER FOR 8"-12"PIPE B9""OUNGSTOWN P",2017,7,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,1,0,0,0,0,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,2,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,3,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,5,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,6,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,7,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,8,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,9,0,0,0,,220,220
1201,3200,COINING PRESS SERIAL #1696,2017,12,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,1,0,0,0,0,220,220
1202,3200,MACHINE M-8900,2017,2,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,4,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,5,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,6,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,7,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,8,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,10,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,11,0,0,0,,220,220
1202,3200,MACHINE M-8900,2017,12,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,5,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,6,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,7,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,8,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,9,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,11,0,0,0,,220,220
1203,3200,PACIFIC 3661 HYDRAULIC,2017,12,0,0,0,,220,220
1207,3200,PRESS ACW DESIGN ,2017,5,0,0,0,,220,220
1207,3200,PRESS ACW DESIGN ,2017,8,0,0,0,,220,220
1207,3200,PRESS ACW DESIGN ,2017,11,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,2,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,3,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,4,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,6,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,7,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,9,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,11,0,0,0,,220,220
1209,3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,12,0,0,0,,220,220
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2017,1,0,0,0,0,220,220
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2017,3,0,0,0,,220,220
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2017,5,0,0,0,,220,220
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2017,7,0,0,0,,220,220
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2017,9,0,0,0,,220,220
2007,3200,"15' X 23" HYDRO TEST TANK""5' X 23" HYDRO T""' X 23" "" ",2017,11,0,0,0,,220,220
2801,3200,"JACK OGLE 166-01 2100 PSI MAX STROKE 20"""",2017,5,0,0,0,,220,220
2801,3200,"JACK OGLE 166-01 2100 PSI MAX STROKE 20"""",2017,11,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,1,0,0,0,0,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,2,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,3,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,4,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,5,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,6,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,7,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,8,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,9,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,10,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,11,0,0,0,,220,220
2802,3200,"HORIZONTAL ELBOW PRESS (BUMPER) ACW  DESIGN. ELBOW SIZE:5"OD-30" OD""ORIZONTAL",2017,12,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,1,0,0,0,0,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,4,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,5,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,6,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,7,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,9,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,10,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,11,0,0,0,,220,220
2807,3200,LARGE T-DRILL TYPE 500,2017,12,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,1,0,0,0,0,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,2,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,3,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,4,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,5,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,6,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,7,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,8,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,10,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,11,0,0,0,,220,220
2810,3200,"BUMPING TABLE 170 TON, W/ KENT FLUID POWER HYD POWER UNIT JOB #103313",2017,12,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,1,0,0,0,0,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,2,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,3,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,4,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,5,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,6,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,7,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,9,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,10,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,11,0,0,0,,220,220
3004,3200,"PACIFIC HYDRAULIC 12' #S10492 5/8" X 12' MILD STEEL 1/2" S/S""ACIFIC HYDRAULIC 12' #S104",2017,12,0,0,0,,220,220
3013,3200,MUBEA MOD# KBL S/N 135-299-16,2017,10,0,0,0,,220,220
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2017,2,0,0,0,,220,220
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2017,4,0,0,0,,220,220
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2017,6,0,0,0,,220,220
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2017,8,0,0,0,,220,220
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2017,12,0,0,0,,220,220
3202,3200,"ACW DESIGN M85, 3 1/2" OD - 8 5/8" OD""CW DESIGN M85, ",2017,2,0,0,0,,220,220
3202,3200,"ACW DESIGN M85, 3 1/2" OD - 8 5/8" OD""CW DESIGN M85, ",2017,11,0,0,0,,220,220
3207,3200,#5-3 TURRET LATHE - S/N 201824 USED,2017,3,0,0,0,,220,220
3207,3200,#5-3 TURRET LATHE - S/N 201824 USED,2017,6,0,0,0,,220,220
3207,3200,#5-3 TURRET LATHE - S/N 201824 USED,2017,9,0,0,0,,220,220
3207,3200,#5-3 TURRET LATHE - S/N 201824 USED,2017,12,0,0,0,,220,220
3208,3200,"BULLARD 36" VERTICLE TURRET S/N 19393""ULLARD 36" VERTICLE TURRET""LLARD 36" VERTIC""LARD 36",2017,3,0,0,0,,220,220
3209,3200,BULLARD LATHE SS# 22273,2017,3,0,0,0,,220,220
3209,3200,BULLARD LATHE SS# 22273,2017,9,0,0,0,,220,220
3211,3200,LAGUNA S/N 1254 SERIES 2,2017,3,0,0,0,,220,220
3211,3200,LAGUNA S/N 1254 SERIES 2,2017,9,0,0,0,,220,220
3212,3200,CINCINNATI S/N 4A3 PIL-255,2017,3,0,0,0,,220,220
3212,3200,CINCINNATI S/N 4A3 PIL-255,2017,6,0,0,0,,220,220
3212,3200,CINCINNATI S/N 4A3 PIL-255,2017,9,0,0,0,,220,220
3212,3200,CINCINNATI S/N 4A3 PIL-255,2017,12,0,0,0,,220,220
3213,3200,PRECISION S/N 8H00509322 MOD# TIPL-4S9,2017,1,0,0,0,0,220,220
3213,3200,PRECISION S/N 8H00509322 MOD# TIPL-4S9,2017,4,0,0,0,,220,220
3213,3200,PRECISION S/N 8H00509322 MOD# TIPL-4S9,2017,7,0,0,0,,220,220
3213,3200,PRECISION S/N 8H00509322 MOD# TIPL-4S9,2017,10,0,0,0,,220,220
3437,3200,"ROYAL 13A-5219. 1" DRILL CAPACITY""OYAL 13A-5219. ",2017,7,0,0,0,,220,220
3505,3200,MOTOR NUMBER A3701-126 ,2017,6,0,0,0,,220,220
3524,3200,"SUMMIT 4 FT 9" RADIAL DRILL MOD#1975 S/N 1115 WITH BOX TABLE AND TOOLING""UMMIT 4 FT 9" RADIAL DRILL MOD#1975 S/N 1115 WITH BOX TABL""MMIT 4 FT 9" RADIAL DRILL MOD#1975 S/N 1115 W""MIT 4 FT 9" RADIAL DRILL MOD#1975""IT 4 FT 9" RADIAL DRIL""T 4 FT 9" RA"" 4 ",2017,3,0,0,0,,220,220
3524,3200,"SUMMIT 4 FT 9" RADIAL DRILL MOD#1975 S/N 1115 WITH BOX TABLE AND TOOLING""UMMIT 4 FT 9" RADIAL DRILL MOD#1975 S/N 1115 WITH BOX TABL""MMIT 4 FT 9" RADIAL DRILL MOD#1975 S/N 1115 W""MIT 4 FT 9" RADIAL DRILL MOD#1975""IT 4 FT 9" RADIAL DRIL""T 4 FT 9" RA"" 4 ",2017,6,0,0,0,,220,220
